Timestamp,I am currently enrolled in a college/university in Metro Manila. ,I acknowledge that my responses will remain anonymous and will be used solely for academic research purposes. ,School Type,Program/Course,Discipline,Year Level,What is your current General Weighted Average (GWA)? ,How often do you use AI to correct grammar and spelling in your schoolwork?  ,How difficult is correcting grammar and spelling for you?  ,How often do you use AI to rephrase sentences for clarity? ,How difficult is rephrasing sentences for you? ,"How often do you use AI to summarize articles, lectures, or videos? ",How difficult is summarizing for you? ,How often do you use AI to find or cite sources with short notes? ,How difficult is finding and citing sources for you?,How often do you use AI to brainstorm ideas or perspectives for assignments? ,How difficult is brainstorming ideas for you? ,How often do you use AI to generate outlines or structures for essays or projects? ,How difficult is making outlines or structures for you? ,"How often do you use AI to help you explain multi-step solutions? (i.e. math problems, coding exercises, or scientific procedures) ",How difficult is explaining multi-step solutions for you? ,How often do you use AI to solve complex or original problems? ,How difficult are complex or original problems for you? ,I feel confident using AI tools to support my schoolwork.,I can figure out how to use new AI features on my own. ,I can complete most academic tasks successfully when I use AI. ,I often feel unsure about the right way to use AI for my tasks. ,"I can troubleshoot basic AI issues (prompts, settings, exporting) without help. ",AI helps me finish academic work more efficiently. ,Using AI allows me to accomplish more in the same amount of time.  ,"AI reduces time spent on low-level steps (e.g., formatting, basic edits). ",Using AI usually slows me down. ,"With AI, I can focus more on higher-level thinking. ","Overall, how often do you use any AI tool for schoolwork? ",Using AI for class tasks feels straightforward to me. ,"Overall, AI makes my study time more effective.  ","You must draft a 1,500-word essay from scratch in 24 hours. How likely are you to use AI to generate the outline? (1–5) ",Raffle Entry: https://forms.gle/S7md6RL5ix6GNMsw8,If you want to enter our giveaway,total_dependency,profile,over_reliant,over_reliant_tasks,confidence_mean,productivity_mean,overall_ai_use,scenario_outline_likelihood,grammar_spelling_freq,grammar_spelling_diff,grammar_spelling_bloom,grammar_spelling_dep,rephrase_clarity_freq,rephrase_clarity_diff,rephrase_clarity_bloom,rephrase_clarity_dep,summarize_freq,summarize_diff,summarize_bloom,summarize_dep,find_cite_sources_freq,find_cite_sources_diff,find_cite_sources_bloom,find_cite_sources_dep,brainstorm_freq,brainstorm_diff,brainstorm_bloom,brainstorm_dep,outline_structure_freq,outline_structure_diff,outline_structure_bloom,outline_structure_dep,explain_multistep_freq,explain_multistep_diff,explain_multistep_bloom,explain_multistep_dep,solve_complex_freq,solve_complex_diff,solve_complex_bloom,solve_complex_dep,p75_threshold,high_dependency_p75
9/17/2025 23:22:47,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Occasionally,3.0,Often,2.0,Never,2.0,Sometimes,3.0,Often,3.0,Sometimes,2.0,Occasionally,2.0,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,3.0,Neutral,Agree,4.0,,,81.0,Regular,False,,3.2,3.4,3.0,4.0,3.0,3.0,1,3.0,2.0,3.0,2,4.0,4.0,2.0,3,12.0,1.0,2.0,3,3.0,3.0,3.0,4,12.0,4.0,3.0,5,20.0,3.0,2.0,5,15.0,2.0,2.0,6,12.0,97.0,0
9/17/2025 23:23:02,Yes,Yes,Public Higher Education Institutions,Bsit,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Occasionally,2.0,Always,4.0,Always,4.0,Always,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,3.0,Neutral,Agree,5.0,,,106.0,Regular,False,,3.0,3.6,3.0,5.0,2.0,3.0,1,2.0,2.0,3.0,2,4.0,2.0,3.0,3,6.0,2.0,3.0,3,6.0,2.0,2.0,4,8.0,5.0,4.0,5,25.0,5.0,4.0,5,25.0,5.0,3.0,6,30.0,97.0,1
9/17/2025 23:23:04,Yes,Yes,Public Higher Education Institutions,COLLEGE OF COMPUTING STUDIES - BACHELOR OF SCIENCE IN INFORMATION TECHNOLOGY,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.51–1.75,Occasionally,2.0,Occasionally,3.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Never,1.0,Occasionally,3.0,Sometimes,2.0,Disagree,Neutral,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,2.0,Neutral,Neutral,2.0,,,59.0,Regular,False,,2.8,3.0,2.0,2.0,2.0,2.0,1,2.0,2.0,3.0,2,4.0,2.0,2.0,3,6.0,2.0,2.0,3,6.0,2.0,2.0,4,8.0,1.0,1.0,5,5.0,2.0,3.0,5,10.0,3.0,2.0,6,18.0,97.0,0
9/17/2025 23:23:06,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,2.0,Sometimes,1.0,Occasionally,3.0,Often,4.0,Often,3.0,Always,4.0,Always,4.0,Sometimes,3.0,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,4.0,Neutral,Agree,4.0,,,110.0,Regular,False,,4.6,4.6,4.0,4.0,2.0,2.0,1,2.0,3.0,1.0,2,6.0,2.0,3.0,3,6.0,4.0,4.0,3,12.0,4.0,3.0,4,16.0,5.0,4.0,5,25.0,5.0,4.0,5,25.0,3.0,3.0,6,18.0,97.0,1
9/17/2025 23:23:09,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Always,3.0,Often,3.0,Sometimes,2.0,Never,3.0,Always,3.0,Occasionally,2.0,Always,4.0,Sometimes,3.0,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,5.0,Agree,Agree,3.0,,,98.0,Regular,False,,3.8,3.2,5.0,3.0,5.0,3.0,1,5.0,4.0,3.0,2,8.0,3.0,2.0,3,9.0,1.0,3.0,3,3.0,5.0,3.0,4,20.0,2.0,2.0,5,10.0,5.0,4.0,5,25.0,3.0,3.0,6,18.0,97.0,1
9/17/2025 23:23:09,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.76–2.00,Often,3.0,Often,3.0,Often,3.0,Often,3.0,Sometimes,2.0,Always,4.0,Sometimes,3.0,Sometimes,3.0,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,4.0,Agree,Agree,4.0,,,106.0,Regular,False,,3.4,3.8,4.0,4.0,4.0,3.0,1,4.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,4.0,3.0,3,12.0,3.0,2.0,4,12.0,5.0,4.0,5,25.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,1
9/17/2025 23:23:23,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Often,1.0,Occasionally,3.0,Often,2.0,Occasionally,2.0,Sometimes,2.0,Occasionally,2.0,Always,4.0,Often,4.0,Neutral,Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Neutral,Disagree,Agree,4.0,Disagree,Neutral,4.0,,,97.0,Regular,False,,4.0,3.8,4.0,4.0,4.0,1.0,1,4.0,2.0,3.0,2,4.0,4.0,2.0,3,12.0,2.0,2.0,3,6.0,3.0,2.0,4,12.0,2.0,2.0,5,10.0,5.0,4.0,5,25.0,4.0,4.0,6,24.0,97.0,1
9/17/2025 23:23:24,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Often,4.0,Sometimes,5.0,Occasionally,5.0,Occasionally,3.0,Occasionally,3.0,Occasionally,2.0,Occasionally,3.0,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,3.0,Agree,Agree,4.0,,,66.0,Regular,False,,3.6,3.6,3.0,4.0,3.0,3.0,1,3.0,4.0,4.0,2,8.0,3.0,5.0,3,9.0,2.0,5.0,3,6.0,2.0,3.0,4,8.0,2.0,3.0,5,10.0,2.0,2.0,5,10.0,2.0,3.0,6,12.0,97.0,0
9/17/2025 23:23:28,Yes,Yes,Public Higher Education Institutions,IT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,1.0,Never,3.0,Never,2.0,Never,1.0,Often,2.0,Never,1.0,Sometimes,2.0,Sometimes,2.0,Neutral,Agree,Strongly Disagree,Neutral,Strongly Agree,Agree,Neutral,Agree,Neutral,Strongly Agree,3.0,Neutral,Agree,3.0,,,65.0,Regular,False,,3.2,3.8,3.0,3.0,3.0,1.0,1,3.0,1.0,3.0,2,2.0,1.0,2.0,3,3.0,1.0,1.0,3,3.0,4.0,2.0,4,16.0,1.0,1.0,5,5.0,3.0,2.0,5,15.0,3.0,2.0,6,18.0,97.0,0
9/17/2025 23:23:33,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Often,3.0,Often,3.0,Always,4.0,Always,5.0,Occasionally,2.0,Sometimes,3.0,Always,4.0,Sometimes,3.0,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Neutral,Neutral,Neutral,3.0,Neutral,Agree,4.0,,,108.0,Regular,False,,2.8,3.4,3.0,4.0,4.0,3.0,1,4.0,4.0,3.0,2,8.0,5.0,4.0,3,15.0,5.0,5.0,3,15.0,2.0,2.0,4,8.0,3.0,3.0,5,15.0,5.0,4.0,5,25.0,3.0,3.0,6,18.0,97.0,1
9/17/2025 23:23:35,Yes,Yes,Public Higher Education Institutions,INFORMATION TECHNOLOGY,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,3.01–5.00,Often,2.0,Sometimes,3.0,Occasionally,3.0,Never,3.0,Occasionally,3.0,Occasionally,3.0,Occasionally,3.0,Never,4.0,Neutral,Disagree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Disagree,Agree,Agree,Strongly Disagree,3.0,Disagree,Neutral,3.0,,,53.0,Strategic,False,,2.0,2.4,3.0,3.0,4.0,2.0,1,4.0,3.0,3.0,2,6.0,2.0,3.0,3,6.0,1.0,3.0,3,3.0,2.0,3.0,4,8.0,2.0,3.0,5,10.0,2.0,3.0,5,10.0,1.0,4.0,6,6.0,97.0,0
9/17/2025 23:23:37,Yes,Yes,Public Higher Education Institutions,BSIT CCS,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Often,4.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,4.0,Agree,Agree,5.0,,,91.0,Regular,False,,3.2,3.4,4.0,5.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,4.0,4.0,4,16.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:23:40,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,2.0,Sometimes,2.0,Never,5.0,Never,1.0,Agree,Agree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,3.0,Neutral,Agree,2.0,,,65.0,Regular,False,,3.6,3.2,3.0,2.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,2.0,4,12.0,3.0,2.0,5,15.0,1.0,5.0,5,5.0,1.0,1.0,6,6.0,97.0,0
9/17/2025 23:23:47,Yes,Yes,Public Higher Education Institutions,BSIT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.26–1.50,Sometimes,2.0,Sometimes,3.0,Never,4.0,Often,3.0,Occasionally,2.0,Sometimes,3.0,Always,2.0,Occasionally,2.0,Agree,Neutral,Agree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Neutral,4.0,Neutral,Agree,3.0,,,84.0,Regular,False,,3.0,3.6,4.0,3.0,3.0,2.0,1,3.0,3.0,3.0,2,6.0,1.0,4.0,3,3.0,4.0,3.0,3,12.0,2.0,2.0,4,8.0,3.0,3.0,5,15.0,5.0,2.0,5,25.0,2.0,2.0,6,12.0,97.0,0
9/17/2025 23:23:52,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.51–1.75,Occasionally,1.0,Occasionally,2.0,Occasionally,3.0,Occasionally,3.0,Occasionally,2.0,Occasionally,2.0,Sometimes,2.0,Occasionally,3.0,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Agree,3.0,Agree,Neutral,2.0,,,63.0,Regular,False,,3.6,3.6,3.0,2.0,2.0,1.0,1,2.0,2.0,2.0,2,4.0,2.0,3.0,3,6.0,2.0,3.0,3,6.0,2.0,2.0,4,8.0,2.0,2.0,5,10.0,3.0,2.0,5,15.0,2.0,3.0,6,12.0,97.0,0
9/17/2025 23:23:53,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,4.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Agree,2.0,,,83.0,Regular,False,,3.0,3.0,3.0,2.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,2.0,4.0,4,8.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:24:06,Yes,Yes,Public Higher Education Institutions,BSIT (Information Technology),"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Occasionally,2.0,Occasionally,3.0,Often,4.0,Often,4.0,Occasionally,3.0,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Disagree,Neutral,3.0,Neutral,Agree,3.0,,,70.0,Regular,False,,3.2,3.4,3.0,3.0,2.0,2.0,1,2.0,2.0,3.0,2,4.0,4.0,4.0,3,12.0,4.0,4.0,3,12.0,2.0,3.0,4,8.0,2.0,2.0,5,10.0,2.0,2.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/17/2025 23:24:09,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.51–1.75,Occasionally,1.0,Occasionally,2.0,Sometimes,2.0,Often,4.0,Often,3.0,Occasionally,2.0,Often,5.0,Sometimes,3.0,Agree,Agree,Neutral,Disagree,Agree,Strongly Agree,Neutral,Agree,Disagree,Neutral,3.0,Neutral,Agree,4.0,,,91.0,Regular,False,,3.8,3.8,3.0,4.0,2.0,1.0,1,2.0,2.0,2.0,2,4.0,3.0,2.0,3,9.0,4.0,4.0,3,12.0,4.0,3.0,4,16.0,2.0,2.0,5,10.0,4.0,5.0,5,20.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:24:11,Yes,Yes,Public Higher Education Institutions,BSIT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,1.26–1.50,Occasionally,3.0,Occasionally,2.0,Sometimes,3.0,Sometimes,3.0,Occasionally,2.0,Sometimes,3.0,Occasionally,3.0,Often,4.0,Neutral,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,3.0,Agree,Agree,3.0,,,81.0,Regular,False,,3.4,4.0,3.0,3.0,2.0,3.0,1,2.0,2.0,2.0,2,4.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,2.0,2.0,4,8.0,3.0,3.0,5,15.0,2.0,3.0,5,10.0,4.0,4.0,6,24.0,97.0,0
9/17/2025 23:24:14,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.51–1.75,Often,3.0,Often,2.0,Occasionally,3.0,Often,3.0,Often,2.0,Often,4.0,Often,4.0,Often,4.0,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Disagree,Neutral,4.0,Neutral,Neutral,5.0,,,110.0,Regular,False,,4.0,4.0,4.0,5.0,4.0,3.0,1,4.0,4.0,2.0,2,8.0,2.0,3.0,3,6.0,4.0,3.0,3,12.0,4.0,2.0,4,16.0,4.0,4.0,5,20.0,4.0,4.0,5,20.0,4.0,4.0,6,24.0,97.0,1
9/17/2025 23:24:17,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Occasionally,2.0,Occasionally,2.0,Occasionally,2.0,Occasionally,3.0,Occasionally,2.0,Occasionally,1.0,Occasionally,3.0,Occasionally,2.0,Neutral,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Disagree,Agree,3.0,Neutral,Neutral,3.0,,,58.0,Regular,False,,3.0,3.8,3.0,3.0,2.0,2.0,1,2.0,2.0,2.0,2,4.0,2.0,2.0,3,6.0,2.0,3.0,3,6.0,2.0,2.0,4,8.0,2.0,1.0,5,10.0,2.0,3.0,5,10.0,2.0,2.0,6,12.0,97.0,0
9/17/2025 23:24:18,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,4.0,,,87.0,Regular,False,,3.0,3.2,3.0,4.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:24:22,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Occasionally,2.0,Never,1.0,Sometimes,2.0,Never,1.0,Often,4.0,Often,4.0,Always,5.0,Always,5.0,Neutral,Agree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,3.0,Agree,Strongly Agree,5.0,,,107.0,Over-reliant,True,solve_complex,3.8,4.6,3.0,5.0,2.0,2.0,1,2.0,1.0,1.0,2,2.0,3.0,2.0,3,9.0,1.0,1.0,3,3.0,4.0,4.0,4,16.0,4.0,4.0,5,20.0,5.0,5.0,5,25.0,5.0,5.0,6,30.0,97.0,1
9/17/2025 23:24:26,Yes,Yes,Public Higher Education Institutions,BSIT,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,2.01–2.50,Often,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,2.0,Occasionally,3.0,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,2.0,Neutral,Neutral,4.0,,,82.0,Regular,False,,3.0,2.6,2.0,4.0,4.0,3.0,1,4.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,2.0,5,15.0,2.0,3.0,6,12.0,97.0,0
9/17/2025 23:24:28,Yes,Yes,Public Higher Education Institutions,IT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Occasionally,4.0,Never,2.0,Often,3.0,Never,1.0,Often,3.0,Occasionally,3.0,Often,4.0,Occasionally,3.0,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Disagree,Agree,4.0,Agree,Strongly Agree,5.0,,,77.0,Regular,False,,3.0,4.2,4.0,5.0,2.0,4.0,1,2.0,1.0,2.0,2,2.0,4.0,3.0,3,12.0,1.0,1.0,3,3.0,4.0,3.0,4,16.0,2.0,3.0,5,10.0,4.0,4.0,5,20.0,2.0,3.0,6,12.0,97.0,0
9/17/2025 23:24:29,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.0,Neutral,Neutral,3.0,,,87.0,Regular,False,,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:24:29,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not ,0.0,Regular,False,,,,,,,,1,,,,2,,,,3,,,,3,,,,4,,,,5,,,,5,,,,6,,97.0,0
9/17/2025 23:24:32,Yes,Yes,Public Higher Education Institutions,information technology ,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.26–1.50,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,4.0,Neutral,Neutral,Disagree,Disagree,Neutral,Disagree,Neutral,Neutral,Neutral,Disagree,3.0,Neutral,Neutral,3.0,,,81.0,Regular,False,,3.0,2.6,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,2,6.0,3.0,3.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,3.0,3.0,5,15.0,3.0,3.0,5,15.0,2.0,4.0,6,12.0,97.0,0
9/17/2025 23:24:44,Yes,Yes,Public Higher Education Institutions,Bachelor of Science in Information Technology,"Non-STEM (e.g.): Business Administration, Psychology, Communication, Education",2,2.51–3.00,Often,3.0,Sometimes,3.0,Occasionally,3.0,Sometimes,3.0,Sometimes,3.0,Occasionally,3.0,Occasionally,3.0,Sometimes,3.0,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Agree,Neutral,3.0,Neutral,Agree,3.0,,,75.0,Regular,False,,3.0,3.0,3.0,3.0,4.0,3.0,1,4.0,3.0,3.0,2,6.0,2.0,3.0,3,6.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,2.0,3.0,5,10.0,2.0,3.0,5,10.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:24:52,Yes,Yes,Public Higher Education Institutions,Bsit,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Always,4.0,Often,3.0,Often,3.0,Occasionally,2.0,Sometimes,3.0,Often,4.0,Occasionally,2.0,Sometimes,2.0,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,5.0,Agree,Strongly Agree,4.0,,,91.0,Regular,False,,3.6,3.6,5.0,4.0,5.0,4.0,1,5.0,4.0,3.0,2,8.0,4.0,3.0,3,12.0,2.0,2.0,3,6.0,3.0,3.0,4,12.0,4.0,4.0,5,20.0,2.0,2.0,5,10.0,3.0,2.0,6,18.0,97.0,0
9/17/2025 23:24:57,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Occasionally,1.0,Occasionally,1.0,Often,1.0,Often,2.0,Often,2.0,Occasionally,1.0,Often,2.0,Sometimes,3.0,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,3.0,Disagree,Agree,1.0,,,94.0,Regular,False,,4.2,5.0,3.0,1.0,2.0,1.0,1,2.0,2.0,1.0,2,4.0,4.0,1.0,3,12.0,4.0,2.0,3,12.0,4.0,2.0,4,16.0,2.0,1.0,5,10.0,4.0,2.0,5,20.0,3.0,3.0,6,18.0,97.0,0
9/17/2025 23:25:06,Yes,Yes,Public Higher Education Institutions,Bsit,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,1.76–2.00,Sometimes,4.0,Often,3.0,Sometimes,4.0,Sometimes,3.0,Sometimes,3.0,Often,4.0,Often,5.0,Sometimes,4.0,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,4.0,Neutral,Agree,3.0,,,99.0,Regular,False,,3.0,3.2,4.0,3.0,3.0,4.0,1,3.0,4.0,3.0,2,8.0,3.0,4.0,3,9.0,3.0,3.0,3,9.0,3.0,3.0,4,12.0,4.0,4.0,5,20.0,4.0,5.0,5,20.0,3.0,4.0,6,18.0,97.0,1
9/17/2025 23:25:18,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Occasionally,1.0,Never,1.0,Occasionally,2.0,Never,3.0,Occasionally,2.0,Never,1.0,Occasionally,3.0,Never,3.0,Agree,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,3.0,Agree,Neutral,1.0,,,42.0,Regular,False,,3.4,3.6,3.0,1.0,2.0,1.0,1,2.0,1.0,1.0,2,2.0,2.0,2.0,3,6.0,1.0,3.0,3,3.0,2.0,2.0,4,8.0,1.0,1.0,5,5.0,2.0,3.0,5,10.0,1.0,3.0,6,6.0,97.0,0
9/17/2025 23:25:21,Yes,Yes,Public Higher Education Institutions,IT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.01–2.50,Sometimes,3.0,Sometimes,2.0,Occasionally,2.0,Often,3.0,Occasionally,2.0,Never,1.0,Sometimes,3.0,Often,4.0,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,3.0,Neutral,Agree,3.0,,,79.0,Regular,False,,3.4,3.8,3.0,3.0,3.0,3.0,1,3.0,3.0,2.0,2,6.0,2.0,2.0,3,6.0,4.0,3.0,3,12.0,2.0,2.0,4,8.0,1.0,1.0,5,5.0,3.0,3.0,5,15.0,4.0,4.0,6,24.0,97.0,0
9/17/2025 23:25:22,Yes,Yes,Public Higher Education Institutions,BSIT,"STEM (e.g.): Engineering, Computer Science, Nursing, Biology",2,2.51–3.00,Never,1.0,Never,1.0,Never,2.0,Never,1.0,Occasionally,1.0,Never,2.0,Never,2.0,Never,1.0,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,2.0,Strongly Disagree,Strongly Disagree,2.0,,,33.0,Regular,False,,1.8,1.4,2.0,2.0,1.0,1.0,1,1.0,1.0,1.0,2,2.0,1.0,2.0,3,3.0,1.0,1.0,3,3.0,2.0,1.0,4,8.0,1.0,2.0,5,5.0,1.0,2.0,5,5.0,1.0,1.0,6,6.0,97.0,0
